codigo,descricao
25001291,CENTRA IT SOLUCOES EM TECNOLOGIA LTDA
25001292,"CONTRATAÇÃO DE PALESTRA COM O ESPECIALISTA EM SEGURANÇA PÚBLICA RODRIGO RODRIGUES PIMENTEL ATRAVÉS DA EMPRESA TP TREINAMENTO DIGITAL E PRESENCIAL LTDA, VISANDO ATENDER AS AÇÕES VOLTADAS AO RECONHECIMENTO PROFISSIONAL DOS SERVIDORES DA PCAP"
25001293,"Contratação Emergencial de empresa para Fornecimento e Instalação de 03 (três) Geradores com capacidades de 375 KVA (duas unidades), e 625 KVA, para atendimento das demandas do Hospital de Santana/AP - Contrato nº 007/2025"
25001294,"Aquisição de Material de Expediente- Papel A4, visando atender as necessidades desta Agencia de Defesa e Inspeção Agropécuaria do Estado do Amapá"
25001295,"Aquisição de simulacros (pistola e rifle), tipo airsoft, para serem utilizados nas instruções e treinamentos dos policiais civis do Estado do Amapá."
25001296,"Aquisição de Mobiliário, visando atender as necessidades dos órgãos e entidades que integram a Administração Pública do Estado do Amapá- LOTE 074.1"
25001297,"Aquisição de Mobiliário, visando atender as necessidades dos órgãos e entidades que integram a Administração Pública do Estado do Amapá- LOTE 040; LOTE 040.1; LOTE 047; LOTE 047.1; LOTE 064.1; LOTE 064.1; LOTE 069; LOTE 069.1"
25001298,"fornecimento de uma plataforma de gestão administrativa que apoie o planejamento, estratégias e tomadas de decisões no âmbito do Estado pelo período de 12 Meses, visando atender as necessidades da Secretaria Extraordinária de Representação do Governo do Estado do Amapá em Brasília"
25001299,"DESPESAS COM A CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA FORNECIMENTO E INSTALAÇÃO DE 01 (UM) GERADOR 550 KVA - 60HZ, 220/127 V, TRIFÁSICO, PARA ATENDIMENTO DAS DEMANDAS DA ALDEIA KUMARUMÃ."
25001300,COMPUSERVICE EMPREENDIMENTO LTDA
25001301,"O presente termo tem como objeto a AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE- EQUIPAMENTOS DE INFORMÁTICA, com recursos provenientes do convenio nº 916466/2021 ?MS ?TRANSFEREGOV, para atender as necessidades do Instituto de Hematologia e Hemoterapia do Amapá ?HEMOAP. LOTE 01- Switch avançado Switch 24P HPE Aruba 1930-24G (JL682A), 05 UND."
25001302,"O presente termo tem como objeto a AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE- EQUIPAMENTOS DE INFORMÁTICA, com recursos provenientes do convenio nº 916466/2021 ?MS ?TRANSFEREGOV, para atender as necessidades do Instituto de Hematologia e Hemoterapia do Amapá ?HEMOAP. Lote 02- Computador Servidor SERVER DELL R360- 01 UND"
25001303,"Execução de Serviço de Instalação de Rede de Gases Medicinais, com fornecimento de material e mão de obra, a fim de atender as demandas da Secretaria de Estado de Infraestrutura do Estado do Amapá ? SEINF/AP."
25001304,"Credenciamento de empresas de arquitetura e engenharia para a elaboração de estudos preliminares, anteprojetos, projetos básicos, executivos, estudos e levantamentos técnicos, objetivando a Construção de Passarela em Concreto Armado no Município de Santana/AP, nos Bairros Hospitalidade, Fonte Nova, Remédios 1 e 2, Provedor I - eixo: 10."
25001305,"Credenciamento de empresas de arquitetura e engenharia para a elaboração de estudos preliminares, anteprojetos, projetos básicos, executivos, estudos e levantamentos técnicos, objetivando: SONDAGEM para a Construção de Passarela em Concreto Armado no Município de Santana/AP, nos Bairros Hospitalidade, Fonte Nova, Remédios 1 e 2, Provedor I - eixo: 14; Construção de Centro Olímpico e Paraolímpico, em Macapá/AP - eixo 14; TOPOGRAFIA e SONFAGEM da Reforma e Ampliação do Centro de Formação e Aperfeiçoamento - CFA/PMAP, no Município de Macapá/AP - eixo: 13 e 14."
25001306,"Despesas com Credenciamento de empresas de arquitetura e engenharia para a elaboração de estudos preliminares, anteprojetos, projetos básicos, executivos, estudos e levantamentos técnicos, objetivando a Requalificação da UMS de Ferreira Gomes; Implantar um CAPS de Porte 3 para saúde mental (CAPS 3); Requalificação da UMS de Mazagão (Hospital de Mazagão Etapa 01); Reforma de Unidade de Atenção Especializada em Saúde (Nefrologia de Santana); Construção de CAPS AD, em Macapá/AP (Centros de atenção Psicossocial)."
25001307,"Prestação de serviços de assistência social/psicologia, referente ao convênio n.º 931335/2022 MJ"
25001308,"Prestação de serviços de assistência social/psicologia, referente ao convênio n.º 931335/2022"
25001309,"Prestação de serviços de assistência social/psicologia, referente ao convênio n.º 931335/2022"
25001310,"Prestação de serviços de assistência social/psicologia, referente ao convênio n.º 931335/2022"
25001311,"Prestação de serviços de assistência social/psicologia, referente ao convênio n.º 931335/2022 MJ"
25001312,"Prestação de serviços de assistência social/psicologia, referente ao convênio n.º 931335/2022 MJ"
25001313,"Prestação de serviços de assistência social/psicologia, referente ao convênio n.º 931335/2022 MJ"
25001314,"Prestação de serviços de assistência social/psicologia, referente ao convênio n.º 931335/2022 MJ"
25001315,"Prestação de serviços de assistência social/psicologia, referente ao convênio n.º 931335/2022 MJ"
25001316,"Prestação de serviços de assistência social/psicologia, referente ao convênio n.º 931335/2022 MJ"
25001317,"Credenciamento de empresas de arquitetura e engenharia para a elaboração de estudos preliminares, anteprojetos, projetos básicos, executivos, estudos e levantamentos técnicos, objetivando implantar o Centro de Especialidades em Saúde da Mulher - eixo 05; Construção do Pronto Atendimento Infantil - PAI - eixo 05."
25001318,"Credenciamento de empresas de arquitetura e engenharia para a elaboração de estudos preliminares, anteprojetos, projetos básicos, executivos, estudos e levantamentos técnicos, objetivando a Construção do Projeto para o Centro de Línguas Estrangeiras Danielle Mitterrand; Centro Intercultural Amapaense."
25001319,"Credenciamento de empresas de arquitetura e engenharia para a elaboração de estudos preliminares, anteprojetos, projetos básicos, executivos, estudos e levantamentos técnicos, objetivando a Reforma do prédio da JUCAP - Contrato nº 004/2025."
25001320,REPREMIG REPRESENTAÇÃO E COMERCIO DE MINAS GERAIS
25001321,"PRESTAÇÃO DE SERVIÇOS DE REFORMA, CONSTRUÇÃO E PAISAGISMO, PARA ATENDER DEMANDAS TURÍSTICAS E ATIVIDADES QUE VALORIZEM O FLUXO DE PESSOAS E SUAS ESPECIFICIDADES, NO COMPLEXO MARCO ZERO DE MACAPÁ,"
25001322,"serviços de certificação digital padrão ICP-Brasil, para atender as demandas da Defensoria Pública do Estado do Amapá DPE-AP"
25001323,"FORNECIMENTO DE SOLUÇÃO TECNOLÓGICA/SOFTWARE ARCHICAD COLLABORATE POR 36 MESES, VISANDO ATENDER NECESSIDADES DO CAE/SEJUSP"
25001324,TNF COMERCIO & SERVICOS LTDA
25001325,AQUISIÇÃO de 40.000 und de HIDROXIUREIA - Concentração: 500 mg ; forma farmacêutica: cápsula- lote 40- processo de utilização nº 0003/HEMOAP/2025 SIGA da ATA 0163/2024-SECCOMPRAS/AP 
25001326,"AQUISIÇÃO DE MOBILIÁRIO (colchões e beliches), conforme o Processo de Utilização nº 0004/2025"
25001327,AQUISIÇÃO DO QUANTITATIVO DE 10 (DEZ) CONJUNTOS DE COMBATE A INCÊNDIO FLORESTAL PARA PICK UP - 600 LITROS E PISTOLA VISANDO ATENDER AS NECESSIDADES DO CORPO DE BOMBEIROS MILITAR DO ESTADO DO AMAPÁ
25001328,AQUISIÇÃO DE ELETROELETRONICOS E ELETRODOMESTICOS - PROCESSO SIGA Nº 00002/CBMAP/2025 - AQUISIÇÃO DE 16 (DEZESSEIS) GPS DE MÃO - PARA ATENDER NECESSIDADES DO CBMAP NA EXECUÇÃO DO PLANEJAMENTO DO FUNDO AMAZÔNIA - BNDES
25001329,AQUISIÇÃO DE ELETROELETRONICOS E ELETRODOMESTICOS - PROCESSO SIGA Nº 00002/CBMAP/2025 - AQUISIÇÃO DE 06 (SEIS) BEBEDOUROS - PARA ATENDER NECESSIDADES DO CBMAP NA EXECUÇÃO DO PLANEJAMENTO DO FUNDO AMAZÔNIA - BNDS
25001330,"O presente Contrato tem por objeto a Aquisição de gêneros alimentícios não perecíveis, visando atender as necessidades desta Agencia/DIAGRO. "
25001331,Aquisição de Água Mineral visando atender as necessidades do HEMOAP - Ata 13/2025- lote 01.1
25001332,Aquisição de Água Mineral visando atender as necessidades do HEMOAP- Ata 14/2025 - Lote 08.1
25001333,Aquisição de Água Mineral visando atender as necessidades do HEMOAP - Ata 09/2025 - lotes: 02;02.1 e 08
25001334,FORNECIMENTO DE SOLUÇÃO TECNOLÓGICA/SOFTWARE
25001335,AQUISIÇÃO DE AMBULÂNCIA(S) VISANDO ATENDER AS NECESSIDADES DO CORPO DE BOMBEIROS MILITAR DO AMAPÁ.
25001336,Aquisição de Água Mineral visando atender as necessidades do HEMOAP - Ata 10/2025 - lotes: 01
25001337,"O objeto do presente instrumento é prestação de serviços de projeto de infraestrutura de cabeamento estruturado com fornecimento de insumos, nas condições estabelecidas no termo de referência."
25001338,"AQUISIÇÃO DE EQUIPAMENTO HARDWARE-SOFTWARE PARA RECUPERAÇÃO E EXTRAÇÃO DE DADOS EM DISPOSITIVOS MÓVEIS ANDROID BLOQUEADOS POR SENHAS E FISICAMENTE DANIFICADOS, A SER EXECUTADO COM RECURSO FUNSEP/AP-ÁREA TEMÁTICA: RMVI, META ESPECÍFICA 01 - AÇÃO: 04/XI - ANO DE REPASSE 2023."
25001339,"concessão de patrocínio para custear a inscrição de equipes da Escola Estadual Risalva Freitas do Amaral na 66ª Jornada de Foguetes ? Turma 15 e na 67ª Jornada de Foguetes ? Turma 16, da Mostra Brasileira de Foguetes (MOBFOG)."
25001340,A J DE SOUZA ALMADA LTDA
25001341,A C DA S PINTO EPP
25001342,CONSTEC COMERCIO E CONSTRUÇÃO LTDA
25001343,EMPORIO MACAPÁ EMPREENDIMENTOS LTDA
25001344,HF7 COMERCIO E SERVIÇOS LTDA
25001345," prestação de serviços de locação de veículos terrestres leves e pesados SEM MOTORISTA PARA (Locação ""Mensal"" de carro tipo leve, Locação ""Mensal"" de carro tipo caminhonete cabine dupla, Locação ""Diária"" de carro tipo caminhonete cabine dupla, Locação ""Diária"" de Van c/, no mínimo, 16 lugares), para atender as necessidades da DPE-AP."
25001346,"AQUISIÇÃO DE VEÍCULOS TIPO SEDAN (MARCA NISSAN, MODELO SENTRA), COM RECURSO FUNSEP (DETRAN), VISANDO ATENDER AS NECESSIDADES DA POLÍCIA MILITAR DO AMAPÁ."
25001347,"PRESTAÇÃO DE SERVIÇOS DE SOLUÇÃO INTEGRADA DO CENTRO DE DESENVOLVIMENTO, MANUTENÇÃO E SUSTENTAÇÃO DE SISTEMA (FÁBRICA DE SOFTWARE"
25001348,"AQUISIÇÃO DE VEÍCULOS, VISANDO ATENDER AS NECESSIDADES DA SEJUSP"
25001349,"AQUISIÇÃO DE PNEUS, VISANDO ATENDER AS NECESSIDADES DA SEJUSP"
25001350,"AQUISIÇÃO DE PNEUS, VISANDO ATENDER AS NECESSIDADES DA SEJUSP"
25001351,"O presente termo tem como objeto a AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE- Lote 03 e 07 (Equip. área técnica- Cama Hospitalar Tipo Fawler Elétrica- Marca MEDI SAÚDE- 03 unidades; Bomba de Infusão- Marca MEDMAX- 03 unidades ), com recursos provenientes do convenio nº 948683/2023 ?MS ?TRANSFEREGOV, para atender as necessidades do Instituto de Hematologia e Hemoterapia do Amapá ?HEMOAP. "
25001352,"O presente termo tem como objeto a AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE- Lote 01; 02 e 05(Equip. área técnica- Poltrona Hospitalar- Aplicação: hospitalar; Material: aço; Capacidade: 120 Kg, Marca RC Moveis - 05 unidades; Suporte para Soro - Material: aço inoxidável, Marca RC Moveis ? 05 unidades; Escada - Material: aço inoxidável; 2 degraus- Marca RC Móveis- 05 unidades), com recursos provenientes do convenio nº 948683/2023 ?MS ?TRANSFEREGOV, para atender as necessidades do Instituto de Hematologia e Hemoterapia do Amapá ?HEMOAP. "
25001353,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE EQUIPAMENTOS ELETÔNICOS COMO ( MONITORES DE VIDEO WALL, KIT DE VIDEO CONFERÊNCIA, MESA DE ÁUDIO, CAIXA ACÚSTICA, MICROFONE SEM FIO E CONTROLADORA DE VIDEO WALL) PARA COMPOR UM MINI AUDITÓRIO, VISANDO ATENDER AS NECESSIDADES DE DEMANDA DESTA AGENCIA DE DEFESA E AGROPECUÁRIA DO ESTADO DO AMAPÁ- DIAGRO."
25001354,"O presente termo tem como objeto a AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE- Lote 6 (Equip. área técnica- CADEIRA DE RODAS DOBRÁVEL MANUAL CAPACIDADE 200 KG. MODELO: MA3FO MARCA: ?ORTOMOBIL?- 04 unidades), com recursos provenientes do convenio nº 948683/2023 ?MS ?TRANSFEREGOV, para atender as necessidades do Instituto de Hematologia e Hemoterapia do Amapá ?HEMOAP. "
25001355,"O objeto do contrato é a Aquisição de Água Mineral e Gelo, visando atender as necessidades desta Agencia/DIAGRO."
25001356,AQUISIÇÃO DE UMA UNIDADE DE MOTOR DE POPA DE 60HP (4T) PARA EMBARCAÇÃO
25001357,"Aquisição de Água Mineral e Gelo, visando atender as necessidades desta Agencia/DIAGRO."
25001358,"Contratação de pessoa jurídica para prestação de serviços de agenciamento de viagens,especializada em emissão de passagens aéreas nacionais e intermunicipais, compreendendo serviços de reservas, marcação, cancelamento,remarcação,emissão eentrega de bilhetes eletrônicos de passagens aéreas(e-ticket)ou de ordens de passagens, com o respectivo ?código localizador?,destinados a atender as necessidades da Fundação Estadual de Políticas de Promoção da Iguladade Racial ? Fundação Marabaixo"
25001359," aquisição de materiais de construção, visando atender as necessidades dos órgãos e entidades que integram a Administração Pública do Estado do Amapá"
25001360,PROCESSO ADMINISTRATIVO PARA CONTRATAÇÃO DE SERVIÇOS DE RECARGA E MANUTENÇÃO DE EXTINTORES ESTA SECRETARIA DE ESTADO DA CULTURA.
25001361,Empresa Especializada na Prestação de Serviço de Agenciamento de Viagens.
25001362,AQUISIÇÃO DE MOTOR GERADOR DE ENERGIA - Tipo motor: diesel; Característica: 4 T; Número de Cilindros: 3
25001363,MERCADO EXPRESS COMERCIO E SERVICOS LTDA
25001364,Contratação de empresa especializada em cessão de direito de uso (locação) de Software de Gestão Pessoal e Folha de Pagamento com módulo E-SOCIAL para atender as necessidades da Defensoria Pública do Estado do Amapá
25001365,"Aquisição de Mobiliário(tipo: sofá), visando atender as necessidades da Delegacia Geral de Polícia Civil do Estado do Amapá"
25001366,PRESTAÇÃO DE SERVIÇO DE BUFFET
25001367,AQUISIÇÃO DE COMPUTADORES DEKSTOP
25001368,ADESÃO DE ATA DE RESGISTRO DE PREÇOS N° 219 E 220/2024 - SECCOMPRAS - AQUISIÇÃO DE CAMINHÃO COM HIDROJATO E CAMINHÃO TOCO (SEINF)
25001369,"Aquisição de Controladora de Vídeo Wall 4K 3x3, destinadas a atender a Polícia Civil do Amapá "
25001370,"Aquisição de Divisórias, incluindo instalação, visando atender as necessidades desta Agencia de defesa e Inspeção Agropécuaria do Estado do Amapá-DIAGRO"
25001371,"Aquisição de Divisórias, incluindo instalação, visando atender as necessidades desta Agencia de defesa e Inspeção Agropécuaria do Estado do Amapá-DIAGRO"
25001372, - 
25001373,"Aquisição de água mineral(1,5 litros), visando atender as necessidades da Procuradora-Geral do Estado do Amapá."
25001374,Constitui o OBJETO do Presente Contrato o Termo Aditivo do Contrato 006/2021. Prorrogação do Contrato.
25001375,AQUISIÇÃO DE SISTEMA DE VIGILÂNCIA REMOTA DE RÁPIDA IMPLEMENTAÇÃO.
25001376," prestação de serviços de locação de veículos terrestres leves e pesados SEM MOTORISTA PARA (Locação ""Mensal"" de carro tipo leve, Locação ""Mensal"" de carro tipo caminhonete cabine dupla, Locação ""Diária"" de carro tipo caminhonete cabine dupla, Locação ""Diária"" de Van c/, no mínimo, 16 lugares), para atender as necessidades da DPE-AP."
25001377,"SERVIÇO DE BUFFET, LANCHE E DECORAÇÃO"
25001378,"SERVIÇOS DE CONTROLE E COMBATE A PRAGAS (DESINSETIZAÇÃO, DESRATIZAÇÃO E DESCUPINIZAÇÃO)"
25001379,"AQUISIÇÃO DE VEÍCULOS PARA A SEJUSP, PCAP, PMAP E CBMAP"
25001381,"TERMO ADITIVO DE 22,134% DE ACRÉSCIMO DE 25%, PARA AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA"
25001382,"Prestação de Serviços de Controle e Combate a Pragas (Desinsetização, Desratização e Descupinização)"
25001383,"Contratação de empresa especializada para execução do Trabalho Técnico Social - Pós Ocupação no Residencial Miracema Etapas I, II, III e IV."
25001384,"CONTRATAÇÃO DA VIGENCIA DO CONTRATO Nº 001/2025/PCA, FIRMADO ENTRE AS PARTES EM 17/02/2025."
25001385, - 
25001386,"CONTRATAÇÃO DE SERVIÇOS DE ENGENHARIA PARA EXECUÇÃO DE REPAROS PREVENTIVOS E CORRETIVOS, INSTALAÇÕES, ADAPTAÇÕES, RECUPERAÇÃO E MODERNIZAÇÃO DE EDIFICAÇÕES E DEMAIS INSTALAÇÕES DA ADMINISTRAÇÃO PÚBLICA"
25001387,"CONTRATAÇÃO DE EMPRESA CUJO OBJETIVO É FORNEC. DE MAO DE OBRA ( ALMOXARIFE, AUX.ESCR. , MOTORISTA, AUX. SERV. GERAIS, JARDINEIRO)PARA ATENDER NECES. DESTA INSTITUIÇÃO."
25001388,CONTRATAÇÃO DE EMPRESA RESPONSÁVEL PELO TRATAMENTO DO ACERVO DO MUSEU FORTALEZA DE SÃO JOSÉ DE MACAPÁ
25001389,GÊNEROS ALIMENTÍCIOS PERECÍVEIS
25001390,"Aquisição de Água Mineral e Gelo, visando atender as necessidades dos órgãos e entidades da administração pública do Estado do Amapá"
25001392,LOCAÇÃO DE VEÍCULOS 
25001393,"Aquisição de Água Mineral e Gelo, visando atender as necessidades dos órgãos e entidades da administração pública do Estado do Amapá"
25001394,"Aquisição de Água Mineral e Gelo, visando atender as necessidades dos órgãos e entidades da administração pública do Estado do Amapá"
25001395,"Aquisição de Água Mineral e Gelo, visando atender as necessidades dos órgãos e entidades da administração pública do Estado do Amapá"
25001396,"Aquisição de Água Mineral e Gelo, visando atender as necessidades dos órgãos e entidades da administração pública do Estado do Amapá"
25001398,CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS TREINAMENTO E APERFEIÇOAMENTO DE PESSOAL
25001399,LOCAÇÃO DE IMOVÉL PARA INSTALAÇÕES DA SEDE ADMINISTRATIVA E O GALPÃO DE PRAGUICIDAS
25001400,PAGAMENTO DE FATURAS DE ENERGIA DA CEA-EQUATORIAL 2025
25001401,AQUISIÇÃO DE VEÍCULOS
25001402,CONTRATAÇÃO DO SERVIÇO DE 04 INSCRIÇÕES NOS EVENTOS PROMOVIDOS PELA ESAFI
25001403,"Contratação da empresa HOLLUS COMUNICAÇÃO E EVENTOS LTDA, organizadora e promotora exclusiva da 2ª edição do IFC Amazônia que ocorrerá em Belém/PA, possibilitando a participação da Secretaria de Estado da Pesca e Aquicultura (SEPAq) como expositora, no evento. "
25001404,C. PEREIRA CARDOSO LTDA
25001405,"Contratação de empresa, instituto ou entidade especializada na prestação de serviços de pesquisa 1.1. de opinião pública."
25001406,AQUISIÇÃO DE VEÍCULOS
25001407,NP TECNOLOGIA E GESTÃO DE DADOS LTDA
25001408,"Aquisição de água mineral(1,5 litros), visando atender as necessidades da Procuradora-Geral do Estado do Amapá."
25001409,"Contratação de Serviços de Recarga e Manutenção de Extintores, visando atender as necessidades dos órgãos e entidades que integram a Administração Pública do Estado do Amapá, para atender às necessidades do Instituto de Hematologia e Hemoterapia do Amapá - HEMOAP. LOTE 001, LOTE 003 e LOTE 004) , ATA DE REGISTRO DE PREÇOS Nº 388/2023 ? CLC/PGE"
25001410,"SERVIÇOS COMUNS DE ENGENHARIA, DE MANUTENÇÕES PREDIAIS CORRETIVAS E PREVENTIVAS, COM OU SEM ADAPTAÇÕES, A SEREM EXECUTADAS NAS EDIFICAÇÕES PÚBLICAS PERTENCENTES AO ESTADO DO AMAPÁ."
25001411,AQUISIÇÃO DE SISTEMA NOTURNO DE VIGILÂNCIA AÉREA - FAROL DE BUSCA
25001412,"FORNECIMENTO DE COMBUSTÍVEL GASOLINA COMUM, DIESEL COMUM E DIESEL S-10 PARA ATENDER AS NECESSIDADES DA SUPERINTENDÊNCIA DE VIGILÂNCIA EM SAÚDE DO AMAPÁ"
25001413,"contratação de empresa especializada serviços de instalação, desinstalação, manutenção preventiva e corretiva de condicionadores de ar, com reposição de peças, componentes e acessórios, visando atender as necessidades da Defensoria Pública do Estado do Amapá"
25001414,"O objeto deste termo de contrato é a contratação de serviço de telecomunicações para fornecimento de um link de fibra óptica dedicado, nos termos das condições estabelecidas neste instrumento e no termo de referência."
25001415,AQUISIÇÃO DE VEÍCULOS PARA O INSTITUTO DE ENSINO DA SEGURANÇA PÚBLICA - IESP
25001416,LOCAÇÃO DE IMÓVEL NO PERÍMETRO URBANO DO MUNICÍPIO DE OIAPOQUE-AP PARA FUNCIONAMENTO DA UNIDADE LABORATORIAL DE FRONTEIRA - LAFRON/NGRL/DEVL/SVS-A.
25001417,AQUISIÇÃO DE ÁGUA MINERAL E GELO
25001418,"O objeto do presente instrumento é a contratação de serviços de instalação de sistema de geração de energia solar fotovoltaica conectados à rede, compreendendo a elaboração do projeto executivo, a aprovação deste junto à concessionária de energia, o fornecimento, montagem, comissionamento e ativação de todos os equipamentos e materiais, a efetivação do acesso junto à concessionária de energia, o treinamento e suporte técnico, operação e manutenção do sistema será na cidade de Macapá, com local a ser definida pela Comissão."
25001419,AQUISIÇÃO DE ÁGUA MINERAL E GELO
25001421,AQUISIÇÃO DE PNEUS
25001422,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONSTRUÇÃO DO NOVO GINASIO DE ESPORTES PAULO CONRADO, NO MUNICÍPIO DE MACAPÁ/AP"
25001423,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVICOS DE TI
25001424,"Concessão de patrocínio para custeio das taxas de inscrição e visto da professora Rose Benedita Rodrigues Trindade e da aluna Débora Priscila Valladares de Almeida, em virtude da participação na GENIUS Olympiad/2025, nos EUA, com o projeto premiado na FECEAP/2024 e na MCTIA/2024."
25001425,"CONTRATAÇÃO DE CONSULTORIA ESPECIALIZADA PARA ELABORAR AS ESPECIFICAÇÕES TÉCNICAS E ESTRUTURAÇÃO DO PROCESSO DE AQUISIÇÃO DE EQUIPAMENTO PANORÂMICO DE ATRAÇÃO A SER INSTALADO NO MUNICÍPIO DE MACAPÁ/AP,"
25001426,"CONSTRUÇÃO DA CASA DO ARTESÃO, NO MUNICÍPIO DE OIAPOQUE/AP."
25001427," Locação de Veículos Pesados, visando atender as necessidades da Secretaria de Estado de Infraestrutura"
25001428," APLINK TECNOLOGIA, COMERCIO E SERVICOS LTDA"
25001429, A R CENTER LTDA
25001439,"O objeto do presente instrumento é a contratação de serviços de manutenção de geradores, conforme condições e exigências estabelecidas neste contrato e no termo de referência."
25001440, AQUISIÇÃO DE INSTRUMENTOS DE MENOR POTENCIAL OFENSIVO VISANDO ATENDER NECESSIDADES DA POLÍCIA MILITAR DO ESTADO DO AMAPÁ
25001441,"1º TERMO ADITIVO DE PRAZO E VALOR, PARA PRESTAÇÃO DE SERVIÇOS DE LOCAÇÃO DE VEÍCULOS TIPO PICK-UP, HATCH (FLEX)"
25001442,"Contratação de Empresa para Prestação de Serviços Técnicos Especializados de Implantação de estruturas em Concreto, Metálica, Madeira e Serviços de Urbanização de Logradouros Públicos, visando atender as necessidades dos órgãos e entidades que integram a Administração Pública do Estado do Amapá"
25001444,AQUISICAO DE EQUIPAMENTO DE INFORMATICA
25001445,ALESSANDRO NASCIMENTO FERREIRA
25001446,"AQUISIÇÃO DE SCANNER DE MESA, VISANDO ATENDER AS NECESSIDADES DAS DELEGACIAS ESPECIALIZADAS DO ÓRGÃO POLÍCIA CIVIL DO ESTADO DO AMAPÁ-PCAP, INTEGRANTE DO FUNSEP/AP - PLANO DE APLICAÇÃO 2024 AÇÃO 3 - RMVI"
25001447,AQUISIÇÃO DE ÁGUA MINERAL
25001448,AQUISIÇÃO DE VEÍCULO TIPO PICK-UP
25001449,AQUISIÇÃO DE ÁGUA MINERAL
25001450,"Contratação de solução de tecnologia da informação e comunicação de contratação de licenças de uso de antivírus Kaspersky Endpoint Security for Business Select, com atualização contínua por 36 (trinta e seis) meses, para servidores, estações Linux e Windows."
25001464,AQUISIÇÃO DE AERONAVES REMOTAMENTE PILOTADAS-RPA (DRONES)
25001466,"A prestação pelo SERPRO dos serviços de tecnologia da informação, denominado ""INFOCONV"", que consiste na disponibilização do acesso à base de dados dos sistema da Secretaria Especial da Receita Federal do Brasil (RFB)."
25001469,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAÇÃO DE CURSO DE GERENCIAMENTO DO STRESS
25001470,Aquisição de Escadas telescópicas para serem utilizadas pelos policiais civis que integram a Coordenadoria de Operações e Recursos Especiais ? CORE/AP.
25001478,AQUISIÇÃO DE ÁGUA MINERAL E GELO
25001480,AQUISIÇÃO DE ÁGUA MINERAL E GELO
25001481,PARA AQUISIÇÃO DE ÁGUA MINERAL E GELO
25001483,AQUISIÇÃO DE ÁGUA E GELO
25001484,AQUISIÇÃO DE MATERIAIS DE ACADEMIA DE MUSCULAÇÃO PARA A POLÍCIA MILITAR DO AMAPÁ
25001486,AQUISIÇÃO DE MATERIAIS DE ACADEMIA DE MUSCULAÇÃO PARA A POLÍCIA MILITAR DO AMAPÁ
25001488,AQUISIÇÃO DE MATERIAIS DE ACADEMIA DE MUSCULAÇÃO PARA A POLÍCIA MILITAR DO AMAPÁ
25001489,AQUISIÇÃO DE MATERIAIS DE ACADEMIA DE MUSCULAÇÃO PARA A POLÍCIA MILITAR DO AMAPÁ
25001490,AQUISIÇÃO DE MATERIAIS DE ACADEMIA DE MUSCULAÇÃO PARA A POLÍCIA MILITAR DO AMAPÁ
25001492,AQUISIÇÃO DE MATERIAIS DE ACADEMIA DE MUSCULAÇÃO PARA A POLÍCIA MILITAR DO AMAPÁ
25001493,AQUISIÇÃO DE MATERIAIS DE ACADEMIA DE MUSCULAÇÃO PARA A POLÍCIA MILITAR DO AMAPÁ
25001494,AQUISIÇÃO DE MATERIAIS DE ACADEMIA DE MUSCULAÇÃO PARA A POLÍCIA MILITAR DO AMAPÁ
25001496,AQUISIÇÃO DE MATERIAIS DE ACADEMIA DE MUSCULAÇÃO PARA A POLÍCIA MILITAR DO AMAPÁ
25001497,AQUISIÇÃO DE MATERIAIS DE ACADEMIA DE MUSCULAÇÃO PARA A POLÍCIA MILITAR DO AMAPÁ
25001498,"AQUISIÇÃO DE IMPRESSORAS TÉRMICAS, VISANDO ATENDER ÀS NECESSIDADES DO HEMOAP."
25001507,Aquisição de Computadores desktop completos com monitor. 
25001508,AQUISIÇÃO DE MONITORES.
25001509,"Credenciamento de empresas de arquitetura e engenharia para a elaboração de estudos preliminares, anteprojetos, projetos básicos, executivos, estudos e levantamentos técnicos, objetivando a Reforma e Ampliação do Centro de Abastecimento Farmacêutico - CAF - Contrato nº 002/2025."
25001512,Aquisição de Eletroeletrônicos e Eletrodomésticos(lavadora de alta pressão).
25001513,CONCESSIONÁRIA DE SANEAMENTO DO AMAPÁ SPE S.A
